name,age,stream,math_score,science_score,english_score,computer_score,attendance,family_income,study_hours,financial_problem,mental_stress,internet_access,parental_support,recommended_career,dropout_risk
Student_287,18,Science,57,100,47,89,89,Low,8,No,High,Yes,Medium,Doctor,Low
Student_288,22,Commerce,84,50,78,69,79,Low,4,No,Low,Yes,Low,Business Manager,Low
Student_289,22,Arts,37,81,72,66,60,Medium,4,Yes,High,No,Medium,Doctor,Medium
Student_290,19,Commerce,80,72,50,61,99,Medium,10,No,Medium,Yes,High,Business Manager,Low
Student_291,16,Science,95,88,72,53,88,High,2,Yes,Medium,No,Low,Doctor,High
Student_292,17,Commerce,62,57,87,53,44,Low,1,No,Medium,No,High,Business Manager,Medium
Student_293,17,Arts,62,92,84,100,47,High,9,Yes,High,No,Low,Doctor,High
Student_294,20,Commerce,72,65,89,70,89,Low,2,Yes,Low,No,High,Business Manager,Medium
Student_295,19,Commerce,62,38,56,73,68,High,4,No,Low,Yes,Low,Business Manager,Low
Student_296,19,Science,60,36,80,60,58,High,9,Yes,High,No,Low,Mechanical Engineer,High
Student_297,22,Arts,100,37,68,58,92,Low,4,No,High,No,High,Mechanical Engineer,Medium
Student_298,22,Commerce,38,91,99,95,49,Medium,5,Yes,Medium,No,Low,Doctor,High
Student_299,18,Science,84,89,80,40,66,Low,5,Yes,High,No,Low,Doctor,High
Student_300,22,Commerce,61,63,93,76,43,Low,9,Yes,Low,No,Medium,Business Manager,Medium
Student_301,19,Commerce,69,49,51,57,65,Low,7,No,Medium,Yes,Medium,Business Manager,Low
Student_302,18,Science,97,71,52,77,68,Medium,6,Yes,High,Yes,High,Data Scientist,Medium
Student_303,17,Commerce,61,66,81,53,59,Medium,5,No,Medium,Yes,Medium,Business Manager,Low
Student_304,18,Arts,52,70,95,43,52,High,8,No,Low,No,Medium,Teacher,Medium
Student_305,22,Arts,94,98,73,56,47,High,2,Yes,Low,Yes,Low,Doctor,High
Student_306,21,Science,92,61,100,86,86,Medium,8,Yes,High,No,High,Data Scientist,Medium
Student_307,22,Commerce,49,93,42,34,85,Low,3,No,Low,Yes,High,Doctor,Low
Student_308,17,Commerce,57,52,65,80,76,Low,3,No,Medium,No,Low,Business Manager,Low
Student_309,19,Commerce,42,50,96,74,69,High,1,Yes,High,Yes,High,Business Manager,High
Student_310,19,Arts,94,43,52,57,46,High,9,No,Medium,Yes,Medium,Mechanical Engineer,Low
Student_311,18,Science,67,49,39,46,46,Low,7,Yes,Medium,Yes,Low,Mechanical Engineer,Medium
Student_312,16,Commerce,79,46,45,50,53,Medium,3,Yes,Low,Yes,Medium,Business Manager,Medium
Student_313,22,Science,90,75,85,48,58,Low,1,Yes,Low,Yes,Low,Mechanical Engineer,High
Student_314,21,Commerce,46,39,60,51,71,High,7,Yes,High,Yes,Low,Business Manager,Medium
Student_315,20,Arts,100,48,48,44,69,High,6,No,Medium,No,Medium,Mechanical Engineer,Low
Student_316,16,Arts,91,89,39,53,75,Low,5,No,Low,No,Medium,Doctor,Low
Student_317,22,Science,98,55,58,75,46,High,2,No,Low,No,Low,Graphic Designer,High
Student_318,21,Commerce,85,76,48,97,100,High,3,Yes,Low,Yes,High,Software Engineer,Low
Student_319,20,Arts,86,93,77,53,43,High,1,Yes,Low,No,Low,Doctor,High
Student_320,21,Science,83,68,93,90,92,Low,8,No,Medium,No,Low,Software Engineer,Low
Student_321,16,Commerce,85,80,88,82,77,High,4,Yes,Medium,No,High,Software Engineer,Medium
Student_322,20,Commerce,49,56,99,98,66,Medium,7,No,Medium,Yes,Medium,Business Manager,Low
Student_323,22,Arts,89,88,80,62,50,High,10,No,Low,No,High,Doctor,Medium
Student_324,18,Science,86,51,41,89,48,High,4,Yes,Medium,Yes,Low,Data Scientist,Medium
Student_325,17,Commerce,61,41,96,75,82,High,8,No,Low,Yes,Low,Business Manager,Low
Student_326,22,Arts,43,100,87,77,56,Medium,8,No,Low,No,Low,Doctor,Medium
Student_327,20,Commerce,51,56,87,46,83,High,4,Yes,High,Yes,Low,Business Manager,Medium
Student_328,18,Commerce,38,55,82,89,88,High,6,No,Medium,No,Medium,Business Manager,Low
Student_329,16,Science,75,87,48,62,79,Low,2,Yes,Medium,No,Medium,Doctor,Medium
Student_330,18,Commerce,97,91,52,80,57,Medium,9,No,Medium,Yes,Low,Data Scientist,Medium
Student_331,20,Arts,50,81,48,81,45,High,9,No,Low,Yes,Low,Doctor,Medium
Student_332,20,Science,93,38,66,71,68,High,7,Yes,Medium,No,Low,Graphic Designer,Medium
Student_333,16,Arts,61,70,93,38,44,Medium,9,Yes,High,Yes,Medium,Teacher,High
Student_334,17,Commerce,79,61,45,59,49,Low,8,Yes,Low,Yes,Low,Business Manager,Medium
Student_335,17,Science,47,99,43,87,42,High,8,No,High,Yes,Low,Doctor,Medium
Student_336,22,Arts,37,76,57,67,74,High,8,No,Medium,No,High,Mechanical Engineer,Low
Student_337,20,Arts,93,62,97,43,73,Medium,9,Yes,High,No,High,Lawyer,Medium
Student_338,16,Arts,93,66,84,56,40,High,6,Yes,Low,No,Low,Teacher,High
Student_339,20,Arts,48,88,84,56,85,Low,5,No,Low,Yes,Medium,Doctor,Low
Student_340,22,Arts,82,95,86,58,94,Medium,9,No,Medium,No,High,Doctor,Low
Student_341,17,Arts,81,85,93,96,61,Low,6,No,High,No,Medium,Software Engineer,Medium
Student_342,20,Arts,60,99,69,40,64,Low,10,Yes,High,Yes,Medium,Doctor,Medium
Student_343,21,Commerce,36,81,87,75,70,Low,4,Yes,Medium,Yes,Low,Doctor,Medium
Student_344,19,Arts,91,49,72,34,56,Low,3,No,Medium,No,Medium,Mechanical Engineer,Medium
Student_345,16,Commerce,50,62,100,38,88,Medium,1,Yes,Low,No,High,Business Manager,Medium
Student_346,22,Arts,45,99,85,58,84,High,8,No,High,No,High,Doctor,Medium
Student_347,18,Commerce,88,90,89,89,96,Medium,2,Yes,Low,No,High,Data Scientist,Medium
Student_348,16,Commerce,41,67,82,83,73,Low,3,No,Medium,Yes,Medium,Business Manager,Low
Student_349,16,Science,81,95,74,48,62,High,8,No,Medium,Yes,Low,Doctor,Low
Student_350,16,Science,50,54,54,34,62,Medium,9,No,High,No,Medium,Mechanical Engineer,Medium
Student_351,19,Arts,38,60,78,92,99,Medium,3,No,Low,No,Low,Teacher,Low
Student_352,17,Arts,54,98,50,48,79,Low,7,Yes,Low,Yes,Medium,Doctor,Low
Student_353,18,Commerce,57,63,97,61,52,Low,8,No,High,Yes,Low,Business Manager,Medium
Student_354,21,Commerce,96,76,74,93,99,High,9,No,High,Yes,Medium,Software Engineer,Low
Student_355,18,Arts,99,38,49,70,94,High,3,No,Low,Yes,Medium,Mechanical Engineer,Low
Student_356,17,Commerce,57,90,92,47,59,Medium,7,No,Low,Yes,Low,Doctor,Medium
Student_357,20,Arts,85,35,74,58,56,High,4,No,Low,Yes,Low,Mechanical Engineer,Medium
Student_358,19,Arts,64,37,90,44,63,High,8,Yes,Low,No,High,Teacher,Medium
Student_359,22,Commerce,90,41,86,88,47,High,6,No,Medium,Yes,High,Software Engineer,Low
Student_360,22,Science,56,55,83,31,56,High,3,No,Medium,Yes,Medium,Mechanical Engineer,Low
Student_361,20,Commerce,43,68,48,66,79,High,8,Yes,High,Yes,Low,Business Manager,Medium
Student_362,18,Commerce,73,74,46,76,53,Low,2,Yes,Low,No,Low,Data Scientist,High
Student_363,18,Commerce,40,85,100,75,50,High,4,No,Medium,No,High,Doctor,Medium
Student_364,20,Arts,35,61,54,88,85,Medium,3,Yes,Medium,No,Medium,Graphic Designer,Medium
Student_365,22,Arts,82,70,99,65,95,Medium,2,Yes,Medium,Yes,Low,Teacher,Medium
Student_366,19,Arts,47,64,93,87,64,Medium,9,Yes,Medium,Yes,Low,Lawyer,Medium
Student_367,18,Arts,58,81,90,79,82,High,8,Yes,High,No,Low,Doctor,High
Student_368,21,Commerce,55,77,73,31,90,High,4,Yes,Medium,Yes,Low,Business Manager,Medium
Student_369,22,Arts,40,81,57,37,90,Low,5,Yes,Low,Yes,High,Doctor,Low
Student_370,18,Commerce,61,39,90,58,44,Low,3,No,High,No,High,Business Manager,Medium
Student_371,20,Arts,90,51,49,75,88,Low,4,Yes,High,No,Low,Graphic Designer,High
Student_372,16,Science,89,52,72,48,43,High,10,No,Low,Yes,Medium,Mechanical Engineer,Low
Student_373,19,Arts,70,50,57,61,67,Medium,8,Yes,High,Yes,Medium,Mechanical Engineer,Medium
Student_374,16,Arts,69,94,74,86,68,Medium,10,Yes,Medium,No,High,Doctor,Medium
Student_375,19,Arts,96,41,51,52,85,High,6,Yes,Low,No,High,Mechanical Engineer,Medium
Student_376,20,Commerce,94,47,57,74,58,High,4,Yes,Medium,Yes,Medium,Business Manager,Medium
Student_377,22,Commerce,79,98,67,34,86,Low,10,No,Low,Yes,High,Doctor,Low
Student_378,17,Commerce,67,77,58,54,46,Low,1,Yes,Medium,No,Low,Business Manager,High
Student_379,21,Commerce,57,92,55,54,71,High,7,Yes,Low,No,High,Doctor,Medium
Student_380,18,Science,62,89,37,96,94,Medium,9,No,High,No,Medium,Doctor,Medium
Student_381,21,Commerce,74,86,96,55,74,Medium,5,No,Medium,Yes,Low,Doctor,Low
Student_382,22,Science,80,100,40,57,68,Low,7,Yes,Low,No,Low,Doctor,Medium
Student_383,16,Science,78,56,37,41,94,Medium,7,No,Medium,No,Low,Mechanical Engineer,Low
Student_384,22,Science,92,94,88,89,68,High,8,Yes,Low,No,High,Software Engineer,Medium
Student_385,16,Commerce,76,53,59,83,47,High,2,No,Low,Yes,Medium,Data Scientist,Medium
Student_386,21,Arts,73,43,36,90,80,Low,10,Yes,Low,No,High,Data Scientist,Medium
Student_387,19,Science,83,42,80,34,96,Low,4,Yes,Low,Yes,Low,Mechanical Engineer,Medium
Student_388,22,Commerce,91,95,82,40,80,High,2,Yes,Low,No,Medium,Doctor,Medium
Student_389,22,Science,75,67,71,74,96,Low,3,Yes,High,No,Medium,Graphic Designer,Medium
Student_390,19,Science,56,55,68,76,64,Medium,2,No,Low,Yes,Medium,Graphic Designer,Low
Student_391,17,Arts,98,40,83,45,55,Low,7,Yes,High,Yes,Low,Teacher,High
Student_392,21,Commerce,53,77,60,49,56,Low,8,No,Low,Yes,High,Business Manager,Low
Student_393,21,Commerce,75,93,62,67,83,High,9,No,Low,Yes,Medium,Doctor,Low
Student_394,17,Commerce,90,72,55,78,45,Low,3,Yes,Medium,Yes,Low,Data Scientist,Medium
Student_395,16,Arts,81,50,91,62,54,High,6,No,High,Yes,Medium,Lawyer,Medium
Student_396,22,Arts,38,50,92,63,77,High,1,No,Low,No,Low,Lawyer,Medium
Student_397,18,Commerce,84,46,79,97,59,High,1,Yes,Medium,Yes,Medium,Software Engineer,High
Student_398,22,Commerce,38,43,35,58,41,Low,6,No,Medium,No,High,Business Manager,Medium
Student_399,21,Arts,71,46,69,60,72,High,9,No,Medium,Yes,Medium,Mechanical Engineer,Low
Student_400,22,Commerce,83,50,67,100,81,High,5,Yes,High,No,High,Software Engineer,Medium
Student_401,17,Science,49,60,51,41,76,High,7,Yes,Medium,Yes,High,Mechanical Engineer,Low
Student_402,22,Arts,50,90,56,36,78,Low,10,No,Medium,Yes,Medium,Doctor,Low
Student_403,16,Commerce,46,74,75,100,42,High,3,Yes,Low,No,High,Business Manager,Medium
Student_404,22,Commerce,54,89,44,75,99,High,7,No,Low,Yes,High,Doctor,Low
Student_405,21,Arts,93,35,89,40,41,Low,5,No,Medium,No,Low,Teacher,Medium
Student_406,21,Arts,53,47,97,62,65,Low,5,No,Medium,Yes,Low,Lawyer,Low
Student_407,16,Science,53,97,87,82,78,Medium,5,No,High,Yes,Low,Doctor,Medium
Student_408,18,Science,98,45,94,43,48,Medium,6,Yes,Low,Yes,Medium,Mechanical Engineer,Medium
Student_409,18,Arts,36,94,52,96,59,High,4,No,Medium,No,High,Doctor,Medium
Student_410,17,Arts,50,91,66,63,61,High,1,No,High,Yes,Medium,Doctor,Medium
Student_411,17,Commerce,100,50,69,47,65,Medium,8,Yes,Low,No,Medium,Business Manager,Medium
Student_412,21,Commerce,68,62,52,68,68,Low,7,Yes,Low,No,High,Business Manager,Medium
Student_413,16,Arts,46,90,58,91,53,Medium,10,Yes,High,No,Low,Doctor,High
Student_414,21,Arts,79,86,97,53,64,Medium,7,No,Low,Yes,Low,Doctor,Low
Student_415,18,Commerce,67,67,41,61,80,Low,10,Yes,Low,Yes,Medium,Business Manager,Low
Student_416,20,Science,75,44,98,59,50,High,7,Yes,High,No,High,Mechanical Engineer,High
Student_417,20,Commerce,56,60,82,64,75,High,7,Yes,Medium,Yes,High,Business Manager,Low
Student_418,20,Commerce,47,61,47,40,69,High,10,No,High,Yes,Medium,Business Manager,Low
Student_419,17,Commerce,48,70,87,91,52,Low,1,Yes,High,Yes,High,Business Manager,High
Student_420,18,Arts,91,42,99,58,98,Low,5,No,High,No,Medium,Lawyer,Medium
Student_421,18,Commerce,85,55,46,63,86,High,7,No,Low,Yes,Low,Business Manager,Low
Student_422,19,Science,62,53,40,51,44,High,6,Yes,Medium,Yes,Medium,Mechanical Engineer,Medium
Student_423,16,Commerce,36,41,66,37,78,Low,8,No,High,No,Low,Business Manager,Medium
Student_424,17,Commerce,61,65,77,39,75,High,7,Yes,Medium,Yes,Medium,Business Manager,Low
Student_425,22,Arts,44,37,100,74,96,High,2,No,Low,Yes,Low,Teacher,Medium
Student_426,19,Arts,88,74,35,98,65,Medium,2,No,Low,No,Low,Software Engineer,Medium
Student_427,19,Science,85,77,84,31,60,High,4,No,Low,No,High,Mechanical Engineer,Low
Student_428,17,Science,82,67,94,92,67,High,7,Yes,High,Yes,Medium,Software Engineer,Medium
Student_429,22,Commerce,64,52,92,67,53,High,8,No,High,Yes,Low,Business Manager,Medium
Student_430,21,Science,70,78,81,81,98,Medium,6,No,Medium,Yes,Medium,Graphic Designer,Low
Student_431,22,Science,89,70,40,53,71,Low,6,Yes,High,Yes,High,Mechanical Engineer,Medium
Student_432,18,Commerce,64,51,54,44,86,Medium,8,Yes,Medium,Yes,Low,Business Manager,Medium
Student_433,22,Arts,57,63,54,41,74,High,4,No,High,No,Medium,Mechanical Engineer,Medium
Student_434,20,Commerce,69,35,92,87,42,Medium,3,Yes,High,No,High,Business Manager,High
Student_435,19,Arts,99,97,95,74,85,Medium,7,No,High,Yes,Medium,Doctor,Low
Student_436,22,Commerce,41,91,100,71,77,High,4,Yes,Low,Yes,Medium,Doctor,Low
Student_437,20,Commerce,81,77,65,74,78,High,1,No,Medium,No,Low,Business Manager,Medium
Student_438,20,Commerce,84,54,72,53,61,Medium,4,No,Low,No,Medium,Business Manager,Low
Student_439,17,Arts,47,53,95,95,44,Low,4,Yes,Low,No,Medium,Lawyer,Medium
Student_440,19,Science,54,79,60,61,62,High,6,Yes,Medium,Yes,High,Mechanical Engineer,Low
Student_441,19,Commerce,81,45,52,86,76,Low,6,Yes,Medium,Yes,High,Software Engineer,Low
Student_442,17,Arts,91,43,63,43,51,High,2,No,High,Yes,Low,Mechanical Engineer,High
Student_443,18,Science,75,92,59,92,68,High,10,No,High,No,Low,Software Engineer,Medium
Student_444,17,Science,78,47,44,64,98,High,10,No,Low,No,High,Mechanical Engineer,Low
Student_445,16,Arts,35,95,46,86,41,Medium,7,No,Low,No,Low,Doctor,Medium
Student_446,18,Commerce,58,84,93,35,98,Medium,7,Yes,Low,Yes,Medium,Doctor,Low
Student_447,18,Commerce,35,94,39,96,53,High,1,No,Medium,No,High,Doctor,Medium
Student_448,21,Science,76,73,70,39,58,Medium,5,Yes,Low,Yes,High,Mechanical Engineer,Medium
Student_449,20,Arts,38,64,83,97,44,Medium,5,No,Low,No,Medium,Lawyer,Medium
Student_450,17,Commerce,87,47,70,45,59,Low,4,Yes,Low,Yes,Medium,Business Manager,Medium
Student_451,21,Arts,63,73,87,81,99,Medium,1,No,High,No,Low,Teacher,High
Student_452,17,Commerce,81,92,81,39,70,Low,5,No,High,No,Medium,Doctor,Medium
Student_453,17,Science,68,37,46,48,75,High,9,Yes,Medium,Yes,Low,Mechanical Engineer,Medium
Student_454,16,Arts,48,65,48,68,92,Low,5,No,Medium,No,High,Mechanical Engineer,Low
Student_455,19,Arts,46,78,89,74,47,High,10,Yes,Low,No,Medium,Teacher,Medium
Student_456,20,Arts,85,60,58,51,47,Low,9,Yes,High,No,High,Mechanical Engineer,High
Student_457,19,Science,93,46,81,78,93,High,6,Yes,High,No,Medium,Data Scientist,Medium
Student_458,18,Science,42,57,36,69,43,High,9,Yes,Low,No,Medium,Mechanical Engineer,Medium
Student_459,16,Science,90,60,94,84,83,High,3,No,Low,Yes,Medium,Software Engineer,Low
Student_460,21,Commerce,35,47,52,91,44,High,6,No,High,Yes,Medium,Business Manager,Medium
Student_461,22,Science,54,96,75,91,41,High,6,Yes,Low,Yes,Low,Doctor,Medium
Student_462,17,Arts,57,55,97,41,69,Medium,1,No,Low,Yes,Low,Teacher,Medium
Student_463,19,Commerce,50,42,44,70,69,Medium,8,No,Low,Yes,Low,Business Manager,Low
Student_464,18,Arts,41,40,78,66,88,Medium,9,No,Medium,Yes,Low,Teacher,Low
Student_465,21,Science,100,75,85,57,78,Medium,5,No,Low,No,Low,Mechanical Engineer,Low
Student_466,19,Commerce,92,38,100,81,58,Low,6,Yes,Medium,No,High,Data Scientist,Medium
Student_467,20,Science,88,60,97,39,47,High,9,Yes,Low,No,Medium,Mechanical Engineer,Medium
Student_468,22,Commerce,83,61,70,65,45,High,3,No,High,No,Medium,Business Manager,Medium
Student_469,22,Commerce,96,52,69,88,68,Low,7,No,High,No,Medium,Software Engineer,Medium
Student_470,21,Commerce,92,95,87,64,66,Low,6,No,Medium,Yes,Low,Doctor,Low
Student_471,17,Science,48,39,92,57,50,Medium,7,Yes,High,Yes,High,Mechanical Engineer,High
Student_472,22,Science,74,79,40,59,99,Medium,7,Yes,High,Yes,Medium,Mechanical Engineer,Medium
Student_473,19,Commerce,65,68,40,59,83,Medium,7,No,Medium,No,High,Business Manager,Low
Student_474,16,Arts,74,54,57,46,73,High,3,Yes,Medium,Yes,High,Mechanical Engineer,Low
Student_475,18,Science,73,70,57,70,46,Low,2,Yes,High,No,Medium,Mechanical Engineer,High
Student_476,18,Science,47,47,99,93,96,Low,3,No,High,Yes,Low,Graphic Designer,Medium
Student_477,21,Commerce,91,66,81,53,90,Low,3,Yes,Medium,Yes,Low,Business Manager,Medium
Student_478,21,Arts,58,80,71,70,96,High,7,Yes,High,Yes,High,Mechanical Engineer,Medium
Student_479,19,Arts,59,43,76,51,42,Low,2,Yes,Medium,Yes,High,Lawyer,High
Student_480,17,Science,84,96,45,100,73,Low,3,No,High,Yes,Low,Data Scientist,Medium
Student_481,22,Commerce,71,85,91,30,61,Low,10,No,Low,No,Low,Doctor,Low
Student_482,16,Commerce,38,53,76,90,50,Medium,6,No,Low,No,Low,Business Manager,Medium
Student_483,18,Commerce,61,46,52,79,79,High,3,No,High,Yes,Medium,Business Manager,Low
Student_484,16,Commerce,89,88,89,65,76,High,7,Yes,High,No,High,Doctor,Medium
Student_485,17,Commerce,66,50,41,76,94,Medium,9,No,High,No,Medium,Business Manager,Medium
Student_486,16,Arts,51,74,98,53,73,Low,3,Yes,High,Yes,High,Lawyer,Medium
Student_487,21,Arts,61,84,78,57,63,Low,6,No,Low,No,Medium,Doctor,Low
Student_488,17,Commerce,62,72,79,58,79,Medium,10,Yes,High,Yes,Medium,Business Manager,Medium
Student_489,20,Arts,84,40,64,60,59,Low,3,Yes,High,No,High,Mechanical Engineer,High
Student_490,21,Science,95,70,46,86,91,Low,7,Yes,Medium,No,Low,Software Engineer,Medium
Student_491,17,Arts,99,66,37,37,58,Medium,9,No,High,No,Medium,Mechanical Engineer,Medium
Student_492,18,Science,94,77,79,36,55,High,9,Yes,High,Yes,High,Mechanical Engineer,High
Student_493,21,Arts,88,54,80,79,99,Low,6,Yes,Medium,Yes,High,Software Engineer,Low
Student_494,21,Science,46,49,35,92,88,Low,3,No,High,Yes,Medium,Graphic Designer,Low
Student_495,22,Commerce,73,45,62,55,56,High,7,No,Low,No,Medium,Business Manager,Medium
Student_496,22,Arts,60,61,38,71,68,Low,5,Yes,Medium,Yes,High,Graphic Designer,Low
Student_497,16,Arts,38,79,91,61,65,High,9,No,Medium,No,Medium,Teacher,Low
Student_498,18,Arts,43,94,78,63,98,Medium,1,Yes,Medium,Yes,Medium,Doctor,Medium
Student_499,16,Commerce,38,56,52,90,82,High,7,Yes,Low,No,Low,Business Manager,Medium
Student_500,22,Commerce,52,80,55,43,59,Medium,9,No,Low,No,High,Business Manager,Medium
Student_501,22,Commerce,91,89,76,40,48,Medium,2,Yes,Medium,Yes,Medium,Doctor,High
Student_502,19,Commerce,78,76,61,97,44,Low,9,No,Low,No,Low,Software Engineer,Medium
Student_503,21,Commerce,61,58,59,64,58,Medium,4,Yes,Medium,Yes,Medium,Business Manager,Medium
Student_504,16,Science,58,68,51,61,41,High,9,Yes,Medium,No,Low,Mechanical Engineer,High
Student_505,19,Commerce,94,51,84,76,48,Low,7,Yes,Medium,No,High,Software Engineer,Medium
Student_506,16,Commerce,61,84,54,65,62,Medium,3,No,Medium,No,Medium,Doctor,Low
Student_507,16,Commerce,98,70,96,51,41,High,7,No,High,No,Medium,Business Manager,Medium
Student_508,16,Science,50,48,75,52,62,Medium,3,Yes,High,Yes,Medium,Mechanical Engineer,Medium
Student_509,21,Commerce,85,54,49,80,57,High,7,Yes,Low,No,High,Data Scientist,Medium
Student_510,19,Science,68,64,45,36,85,Low,8,Yes,Medium,Yes,High,Mechanical Engineer,Low
Student_511,19,Science,55,76,83,49,100,High,8,Yes,Low,No,High,Mechanical Engineer,Medium
Student_512,20,Commerce,47,82,37,30,41,High,6,Yes,Low,Yes,High,Doctor,Medium
Student_513,21,Commerce,87,70,71,50,53,High,5,No,Low,No,Low,Business Manager,Medium
Student_514,22,Science,64,55,70,96,67,High,1,Yes,Medium,Yes,Medium,Graphic Designer,Medium
Student_515,21,Commerce,62,61,68,39,93,Medium,5,Yes,Low,Yes,Low,Business Manager,Medium
Student_516,16,Arts,100,54,70,85,68,High,2,No,Medium,No,Low,Software Engineer,Medium
Student_517,20,Science,51,50,80,57,53,High,4,Yes,Medium,No,Low,Mechanical Engineer,High
Student_518,16,Science,75,89,79,38,62,Medium,8,No,Medium,No,Low,Doctor,Low
Student_519,20,Commerce,58,85,42,38,59,Medium,1,No,Low,Yes,Medium,Doctor,Medium
Student_520,19,Arts,66,92,91,41,76,Low,9,No,High,Yes,High,Doctor,Low
Student_521,17,Commerce,87,95,43,86,85,Low,10,Yes,Low,Yes,High,Data Scientist,Low
Student_522,20,Science,70,93,84,72,72,Low,3,Yes,Medium,No,Medium,Doctor,Medium
Student_523,19,Science,76,35,46,76,77,High,9,No,Medium,Yes,Low,Software Engineer,Low
Student_524,16,Commerce,97,92,64,39,46,Low,1,No,Low,No,Medium,Doctor,Medium
Student_525,18,Science,70,88,66,81,53,High,4,No,Medium,No,High,Doctor,Medium
Student_526,19,Commerce,72,94,76,62,67,Low,7,Yes,Low,Yes,Medium,Doctor,Low
Student_527,22,Arts,57,49,78,75,55,Low,3,No,Medium,No,Medium,Teacher,Medium
Student_528,18,Commerce,76,39,38,90,92,Low,2,No,Low,No,High,Data Scientist,Medium
Student_529,16,Arts,61,81,36,40,51,High,4,Yes,Medium,No,Medium,Doctor,Medium
Student_530,19,Commerce,81,100,74,71,100,High,8,Yes,Low,No,High,Doctor,Medium
Student_531,22,Science,83,63,64,64,43,Low,1,Yes,Medium,Yes,Low,Mechanical Engineer,High
Student_532,16,Arts,51,53,53,96,42,Medium,6,No,Low,No,High,Graphic Designer,Medium
Student_533,16,Arts,88,41,78,40,89,Medium,5,Yes,Medium,No,Medium,Teacher,Medium
Student_534,21,Science,39,46,86,54,99,High,7,Yes,High,No,Medium,Mechanical Engineer,Medium
Student_535,17,Science,37,37,48,57,99,High,2,No,High,Yes,High,Mechanical Engineer,Medium
Student_536,18,Arts,66,51,53,90,85,Low,10,Yes,Medium,No,Low,Graphic Designer,Medium
Student_537,18,Science,72,91,76,41,88,High,2,Yes,Low,Yes,Low,Doctor,Medium
